date,open,high,low,close,volume,Name
05-01-2022,167.940338,171.110458,148.21611,155.099731,2123759721,SOL-USD
06-01-2022,155.105927,155.105927,146.667664,150.431351,2097172620,SOL-USD
07-01-2022,150.413406,150.52095,135.149994,136.402817,2926269672,SOL-USD
08-01-2022,136.400162,147.837311,134.021011,142.513458,2730000333,SOL-USD
09-01-2022,142.543121,145.440414,138.394104,140.839005,1599123912,SOL-USD
10-01-2022,140.833633,143.56337,130.796997,135.954941,2040883379,SOL-USD
11-01-2022,135.940903,143.299042,134.133972,140.183853,1554197314,SOL-USD
12-01-2022,140.203751,152.936478,138.546265,151.70311,2242337550,SOL-USD
13-01-2022,151.690598,157.543732,146.01004,146.01004,2177023564,SOL-USD
14-01-2022,146.025909,150.469482,142.390686,146.159027,1822320951,SOL-USD
15-01-2022,146.180023,149.350189,144.419144,147.801178,1123271784,SOL-USD
16-01-2022,147.786606,151.772339,146.401779,147.856522,1172854751,SOL-USD
17-01-2022,147.876785,148.205872,137.500031,139.92601,1487772250,SOL-USD
18-01-2022,139.93277,142.466492,134.895798,141.587189,1449435942,SOL-USD
19-01-2022,141.546997,142.294083,133.355179,135.792389,1444663456,SOL-USD
20-01-2022,135.791336,143.617401,127.174042,127.205284,984099352,SOL-USD
21-01-2022,127.333336,128.432861,107.908997,111.966057,3771688473,SOL-USD
22-01-2022,111.97654,113.587677,89.287155,94.178368,4039466376,SOL-USD
23-01-2022,94.307602,104.519203,93.593483,99.578224,2548191912,SOL-USD
24-01-2022,99.617516,99.770515,81.226051,91.650162,4664539688,SOL-USD
25-01-2022,91.660156,99.701233,87.757126,94.720352,2842652332,SOL-USD
26-01-2022,94.718834,103.721558,89.807556,92.238045,3177186515,SOL-USD
27-01-2022,92.218056,94.059998,86.186035,89.632492,2513945822,SOL-USD
28-01-2022,89.529091,93.36467,87.574242,91.312897,2156098049,SOL-USD
29-01-2022,91.354698,98.611046,90.963799,96.223488,1727329992,SOL-USD
30-01-2022,96.249001,97.298325,91.707024,93.297676,1110338981,SOL-USD
31-01-2022,93.30117,100.725075,89.585991,99.738838,1888454241,SOL-USD
01-02-2022,99.725945,112.980125,99.477859,109.978981,3568466349,SOL-USD
02-02-2022,110.019455,111.957367,97.735596,101.837601,3297984784,SOL-USD
03-02-2022,101.828102,102.668465,94.635315,101.459038,2618951519,SOL-USD
04-02-2022,101.340935,112.410332,100.677376,112.174248,3121470028,SOL-USD
05-02-2022,112.205482,118.21312,110.534065,113.894302,2337469324,SOL-USD
06-02-2022,113.902824,115.866486,112.186356,115.299759,1488437091,SOL-USD
07-02-2022,115.276192,121.554031,113.140465,117.355148,2501444983,SOL-USD
08-02-2022,117.408913,119.969551,110.241943,113.595482,2670414753,SOL-USD
09-02-2022,113.534035,116.827324,109.978653,114.019379,1844036035,SOL-USD
10-02-2022,114.021645,114.788422,106.202805,106.202805,2534257400,SOL-USD
11-02-2022,106.229767,107.84539,95.604286,96.381882,2244853464,SOL-USD
12-02-2022,96.401489,99.553658,93.498642,95.918205,1722515979,SOL-USD
13-02-2022,95.892586,97.206215,91.815704,93.244102,1150014559,SOL-USD
14-02-2022,93.193687,97.74173,91.207695,96.433273,1787236369,SOL-USD
15-02-2022,96.437408,105.291977,96.433296,104.873306,2134576044,SOL-USD
16-02-2022,104.925041,105.346344,98.580376,101.932899,1908954820,SOL-USD
17-02-2022,101.898232,102.632935,92.676247,93.410423,1872498133,SOL-USD
18-02-2022,93.462982,96.20182,89.706108,90.06546,1669246812,SOL-USD
19-02-2022,90.05188,92.540962,88.953117,91.496651,1084605729,SOL-USD
20-02-2022,91.444321,93.320282,86.017441,90.901413,1912980153,SOL-USD
21-02-2022,90.883026,95.904091,83.118446,83.123161,2892900595,SOL-USD
22-02-2022,83.1064,87.163979,81.204857,86.465385,2046554018,SOL-USD
23-02-2022,86.470795,92.738441,84.902786,84.902786,2293962445,SOL-USD
24-02-2022,84.863579,92.279396,76.859573,89.194748,5253578948,SOL-USD
25-02-2022,89.228134,94.777809,87.276161,92.598824,3069242551,SOL-USD
26-02-2022,92.608864,94.604332,89.757675,90.141563,1721041901,SOL-USD
27-02-2022,90.124634,91.989433,84.492928,85.519051,2012522473,SOL-USD
28-02-2022,85.501106,101.041794,84.575844,99.520348,3457872746,SOL-USD
01-03-2022,99.540466,101.559158,94.893425,98.653557,3225742519,SOL-USD
02-03-2022,98.649071,105.984772,97.105797,100.649635,3800592927,SOL-USD
03-03-2022,100.65377,101.427269,94.37796,95.5392,2309311748,SOL-USD
04-03-2022,95.567039,95.70813,87.554443,88.245979,2592829728,SOL-USD
05-03-2022,88.290535,91.036179,86.288841,89.647842,1437161887,SOL-USD
06-03-2022,89.64859,89.865379,84.329643,84.542183,1467561782,SOL-USD
07-03-2022,84.552872,86.483086,80.316849,82.130066,2375648176,SOL-USD
08-03-2022,82.112602,84.7799,81.540115,82.254761,2112765959,SOL-USD
09-03-2022,82.279922,89.482048,82.206238,88.202065,2624860794,SOL-USD
10-03-2022,88.190399,88.453949,81.019341,82.939087,2196400279,SOL-USD
11-03-2022,82.940742,84.050667,80.281235,80.744995,1852734626,SOL-USD
12-03-2022,80.74752,82.663757,80.722099,81.553818,1036290480,SOL-USD
13-03-2022,81.531219,82.883034,78.004387,78.936073,1316842580,SOL-USD
14-03-2022,78.925575,82.099304,78.274353,81.17334,1676601058,SOL-USD
15-03-2022,81.170059,85.51931,79.071777,82.955086,1627848455,SOL-USD
16-03-2022,82.951675,87.903625,81.653244,87.903625,2370877301,SOL-USD
17-03-2022,87.862457,90.757286,86.751228,87.876846,2440062581,SOL-USD
18-03-2022,87.866264,91.848618,84.636978,89.822037,2745357460,SOL-USD
19-03-2022,89.820457,94.360893,89.392616,92.418152,1951674158,SOL-USD
20-03-2022,92.413666,92.435921,88.150459,88.614861,1286133603,SOL-USD
21-03-2022,88.605003,91.011986,87.207642,88.757202,1598537312,SOL-USD
22-03-2022,88.741905,93.766808,88.182777,90.51297,1879747152,SOL-USD
23-03-2022,90.513931,96.051842,89.811462,95.102684,2099467745,SOL-USD
24-03-2022,95.020905,103.455795,94.065506,102.223694,3601646600,SOL-USD
25-03-2022,102.238358,104.582962,97.318245,98.658104,2175497007,SOL-USD
26-03-2022,98.666748,103.193573,97.829681,101.764183,1282869612,SOL-USD
27-03-2022,101.773697,107.298714,99.269096,107.084221,1572329892,SOL-USD
28-03-2022,107.077965,113.175949,105.477875,106.465256,2877146388,SOL-USD
29-03-2022,106.327988,115.275719,105.999191,111.710312,3052274877,SOL-USD
30-03-2022,111.690254,124.605003,107.767258,120.699486,3908170428,SOL-USD
31-03-2022,120.681557,128.930115,120.19783,122.661461,4115229587,SOL-USD
01-04-2022,122.736107,137.558411,118.78791,134.430939,4434807484,SOL-USD
02-04-2022,134.453583,143.02002,132.139191,132.198868,3394186456,SOL-USD
03-04-2022,132.241074,140.263702,131.226151,136.77533,2585967812,SOL-USD
04-04-2022,136.760788,137.633514,126.865326,132.412628,2828117206,SOL-USD
05-04-2022,132.387863,136.182846,126.563972,126.862236,2239922210,SOL-USD
06-04-2022,126.857956,127.281158,112.773682,112.883385,3281009143,SOL-USD
07-04-2022,112.935799,119.760712,111.957466,118.796516,2431083313,SOL-USD
08-04-2022,118.816216,122.25412,108.541161,109.80088,2376864565,SOL-USD
09-04-2022,109.798759,113.114891,108.634338,112.972794,1202250516,SOL-USD
10-04-2022,112.97271,115.808327,110.077835,111.742439,1280232450,SOL-USD
11-04-2022,111.69899,111.831139,98.670853,99.339104,2272498194,SOL-USD
12-04-2022,99.384674,109.117561,98.935303,103.306389,2317008207,SOL-USD
13-04-2022,103.281013,105.676849,100.488457,105.001945,1675840412,SOL-USD
14-04-2022,104.940605,107.329636,99.256844,100.707802,1686576071,SOL-USD
15-04-2022,100.706528,102.672646,100.100899,101.309776,1050639351,SOL-USD
16-04-2022,101.298691,103.271721,100.964722,102.257317,774939305,SOL-USD
17-04-2022,102.248436,105.294556,99.958176,100.409698,1057908299,SOL-USD
18-04-2022,100.407951,102.517029,95.242775,102.158531,1846133932,SOL-USD
19-04-2022,102.202385,108.582031,101.301727,108.582031,1711909607,SOL-USD
20-04-2022,108.602196,110.722977,104.772659,105.497002,1761531528,SOL-USD
21-04-2022,105.497673,109.765327,100.767151,101.776138,1838571747,SOL-USD
22-04-2022,101.757423,103.498146,99.57943,100.612053,1274793594,SOL-USD
23-04-2022,100.619781,102.771233,98.78157,100.744438,823252482,SOL-USD
24-04-2022,100.727188,102.216682,99.008514,99.235794,818266008,SOL-USD
25-04-2022,99.241409,101.44059,94.755753,101.247635,1538486689,SOL-USD
26-04-2022,101.224876,101.742485,95.177895,95.78215,1301074534,SOL-USD
27-04-2022,95.785522,100.54493,95.283501,98.378868,1253566599,SOL-USD
28-04-2022,98.382149,100.40123,96.694527,98.18573,1307131609,SOL-USD
