date,open,high,low,close,volume,Name
09-05-2021,3911.463135,3981.259033,3743.989014,3928.844727,50568290278,ETH-USD
10-05-2021,3924.41333,4197.473145,3684.45166,3952.293945,62691789007,ETH-USD
11-05-2021,3948.271973,4178.208984,3783.889404,4168.701172,52679737865,ETH-USD
12-05-2021,4174.635742,4362.350586,3785.848633,3785.848633,69023382175,ETH-USD
13-05-2021,3828.918457,4032.563477,3549.407227,3715.148438,78398214539,ETH-USD
14-05-2021,3720.122314,4171.01709,3703.399902,4079.057373,48174271215,ETH-USD
15-05-2021,4075.95166,4129.185547,3638.12207,3638.12207,42422321751,ETH-USD
16-05-2021,3641.830811,3878.895996,3350.95166,3587.506104,47359478734,ETH-USD
17-05-2021,3581.343018,3587.765625,3129.008789,3282.397705,54061732774,ETH-USD
18-05-2021,3276.872314,3562.465088,3246.404053,3380.070068,40416525218,ETH-USD
19-05-2021,3382.657227,3437.935791,1952.460205,2460.679199,84482912776,ETH-USD
20-05-2021,2439.638672,2993.145264,2170.229004,2784.294189,67610826680,ETH-USD
21-05-2021,2772.341309,2938.205078,2113.347168,2430.621338,53774070802,ETH-USD
22-05-2021,2436.014648,2483.983154,2168.124268,2295.705566,42089937660,ETH-USD
23-05-2021,2298.367188,2384.411621,1737.46875,2109.579834,56005721977,ETH-USD
24-05-2021,2099.936035,2672.595703,2090.639648,2643.591064,53697121740,ETH-USD
25-05-2021,2649.033203,2750.534912,2394.355469,2706.628906,49558333256,ETH-USD
26-05-2021,2707.052734,2911.735596,2652.094482,2888.69873,42499766020,ETH-USD
27-05-2021,2888.752441,2888.752441,2642.60791,2736.488525,33373635283,ETH-USD
28-05-2021,2742.468994,2761.363281,2336.361328,2419.90625,39999114805,ETH-USD
29-05-2021,2414.067139,2566.938477,2208.490967,2279.51416,33773720220,ETH-USD
30-05-2021,2278.288818,2472.187744,2188.834473,2390.30542,25876619428,ETH-USD
31-05-2021,2387.198486,2715.85498,2279.505127,2714.945313,31007383150,ETH-USD
01-06-2021,2707.560547,2739.737549,2531.160645,2633.518311,27363223090,ETH-USD
02-06-2021,2634.456055,2801.392334,2555.401367,2706.125,27723267359,ETH-USD
03-06-2021,2708.376221,2891.254883,2667.684326,2855.126465,30038207402,ETH-USD
04-06-2021,2857.165527,2857.165527,2562.637451,2688.195068,34173841611,ETH-USD
05-06-2021,2691.619385,2817.484863,2558.233643,2630.576904,30496672724,ETH-USD
06-06-2021,2629.748779,2743.441162,2616.162354,2715.092773,25311639414,ETH-USD
07-06-2021,2713.047363,2845.185059,2583.995117,2590.263184,30600111277,ETH-USD
08-06-2021,2594.602295,2620.846191,2315.546631,2517.438721,41909736778,ETH-USD
09-06-2021,2510.199219,2625.070557,2412.197754,2608.26709,36075832186,ETH-USD
10-06-2021,2611.142578,2619.957764,2435.401611,2471.518555,28753626390,ETH-USD
11-06-2021,2472.858887,2495.414795,2326.869629,2353.768799,24832564195,ETH-USD
12-06-2021,2354.752197,2447.227783,2265.758057,2372.484375,25724364410,ETH-USD
13-06-2021,2372.690186,2547.36792,2312.640137,2508.391602,27092945370,ETH-USD
14-06-2021,2508.770508,2606.432861,2469.388184,2537.891113,26964576331,ETH-USD
15-06-2021,2587.762695,2639.229248,2515.153076,2610.936768,29005279219,ETH-USD
16-06-2021,2544.864746,2554.628906,2354.350586,2367.663574,24101926180,ETH-USD
17-06-2021,2367.306396,2457.175537,2312.301514,2372.001953,21871633186,ETH-USD
18-06-2021,2374.586914,2377.195068,2147.30835,2231.733154,22752818388,ETH-USD
19-06-2021,2235.15918,2278.415039,2168.88501,2178.499023,18765854896,ETH-USD
20-06-2021,2171.337891,2275.382813,2049.962646,2246.364502,22535930423,ETH-USD
21-06-2021,2245.317871,2259.464111,1867.185425,1888.44751,33745173825,ETH-USD
22-06-2021,1886.667603,1993.15979,1707.600586,1874.950073,35547251725,ETH-USD
23-06-2021,1878.625,2043.530396,1827.571533,1989.736328,28408659206,ETH-USD
